NAME	NES_6H	FDR_6H	NES_24H	FDR_24H	NES_48H	FDR_48H	NES_96H	FDR_96H
GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS	-1.2568853	0.9364522	-1.6982619	0.6311191	-1.8934206	0.03960139	-1.8369251	0.019167226
GOBP_COLLATERAL_SPROUTING_IN_ABSENCE_OF_INJURY	-1.2560815	0.93846613	0.70178133	0.98941815	1.1910214	0.5328695	1.2536639	0.28984857
GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	-1.2558112	0.9380705	-1.2273635	0.82999283	-1.0617256	0.7907013	1.0220509	0.5700507
GOBP_RESPONSE_TO_ANTIBIOTIC	-1.2553569	0.9384817	0.7482656	0.982657	0.91937375	0.85668576	0.9917558	0.61479217
GOBP_LEUKOCYTE_ADHESION_TO_ARTERIAL_ENDOTHELIAL_CELL	-1.255274	0.93727076	0.79484206	0.9646239	1.1275401	0.6109706	1.1705558	0.3751535
GOBP_NEGATIVE_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS	-1.2547735	0.9379339	-1.172895	0.84676653	-1.1610035	0.7280948	-1.0567575	0.73108864
GOBP_RESPONSE_TO_WORTMANNIN	-1.2546935	0.936708	-1.2436439	0.8400253	-1.2018381	0.6867517	-1.0728848	0.70724386
GOBP_CELLULAR_GLUCURONIDATION	-1.2546049	0.9355468	-1.3101879	0.8419819	1.2776074	0.4400107	1.2772199	0.2694829
GOBP_MRNA_CIS_SPLICING_VIA_SPLICEOSOME	-1.2541654	0.93591946	-1.3180676	0.8286881	-0.8918054	0.90745836	-0.74739546	0.9742101
GOBP_MITOCHONDRIAL_RNA_MODIFICATION	-1.2538706	0.93564284	0.5976313	0.99954987	-1.2578094	0.63786775	-1.5334095	0.18897532
GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY	-1.2519137	0.9427238	-1.1951729	0.8286896	-1.9418768	0.02494882	-1.7789164	0.033528827
GOBP_NEGATIVE_REGULATION_OF_DENDRITIC_SPINE_MAINTENANCE	-1.2513175	0.9437763	-1.4508963	0.7413799	0.8298145	0.9228433	1.3959779	0.16853455
GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION	-1.2496476	0.9496213	-1.078254	0.8756795	-1.1218128	0.75436735	-1.137768	0.63085467
GOBP_L_PHENYLALANINE_METABOLIC_PROCESS	-1.2491186	0.95044804	-0.86256754	0.9679588	-1.1208278	0.7530008	-1.4006975	0.3163704
GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	-1.2486829	0.9507922	0.8969988	0.9084211	0.7738716	0.9446577	1.47907	0.113892056
GOBP_POSITIVE_REGULATION_OF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY	-1.2485561	0.949792	-1.3514401	0.80097586	-0.766604	0.9524947	1.3232876	0.22786833
GOBP_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT	-1.248164	0.94994754	0.9759776	0.84532034	1.1132507	0.63002574	1.4793108	0.113913104
GOBP_GLYOXYLATE_METABOLIC_PROCESS	-1.2479987	0.9491183	1.0918354	0.75062054	0.77726305	0.9433615	0.6122358	0.9771791
GOBP_LEUKOTRIENE_BIOSYNTHETIC_PROCESS	-1.2478485	0.9482295	0.81494	0.9553575	1.2557775	0.46305493	0.7577061	0.9035929
GOBP_HEME_METABOLIC_PROCESS	-1.2477692	0.9470094	-1.2271936	0.8282467	-1.354536	0.56375533	-0.73499584	0.9798115
GOBP_SKELETAL_MUSCLE_SATELLITE_CELL_PROLIFERATION	-1.247466	0.9467995	-1.5464817	0.7311423	-0.68400514	0.97135824	0.8847866	0.76693124
GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	-1.2465845	0.949157	1.4272888	0.47355494	1.4851997	0.23213021	1.4722773	0.11817426
GOBP_POST_EMBRYONIC_APPENDAGE_MORPHOGENESIS	-1.2465801	0.9476249	-1.4016544	0.76400936	-0.9257236	0.8904257	-0.4976492	0.99766207
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	-1.2452321	0.95205647	0.8479898	0.93639165	1.1365253	0.59865767	1.1130618	0.44646886
GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	-1.2452081	0.95061404	-0.9345415	0.9396091	-0.619459	0.980554	-0.862766	0.93045473
GOBP_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS	-1.245053	0.9497428	-1.3724085	0.7840845	-0.65250915	0.97139585	-0.8145746	0.9533754
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II	-1.2449846	0.9484985	0.8436154	0.9381186	1.2350334	0.48413166	1.1985016	0.344505
GOBP_REGULATION_OF_PHOSPHOLIPID_TRANSPORT	-1.2447263	0.94809717	-1.4841564	0.79209405	-0.85400754	0.9251029	0.5156526	0.9943308
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS	-1.2446955	0.9466945	-0.7551738	0.9751734	0.81079125	0.9302851	1.3361826	0.21657145
GOBP_PROTEIN_DEPALMITOYLATION	-1.2443115	0.94684714	-1.4072014	0.7708117	-1.3579427	0.5620771	-0.8916952	0.9064256
GOBP_UTERINE_SMOOTH_MUSCLE_CONTRACTION	-1.2437698	0.94766027	-1.0567247	0.8844818	1.070317	0.6799182	1.4221883	0.14918947
GOBP_LIPOXIN_A4_METABOLIC_PROCESS	-1.2430503	0.94925755	-0.9494102	0.93014944	0.44209456	1.0	1.0021082	0.59998274
GOBP_RNA_IMPORT_INTO_MITOCHONDRION	-1.2427524	0.9490217	-1.1099807	0.88245434	-1.3330544	0.5817374	-1.329151	0.40309688
GOBP_THROMBIN_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY	-1.242081	0.9504212	-1.2110368	0.82139474	-1.1393783	0.7451267	-0.76475626	0.9726055
GOBP_RECEPTOR_CATABOLIC_PROCESS	-1.2415045	0.9514094	-1.148729	0.86175084	0.43175474	1.0	1.6773528	0.03301872
GOBP_PRE_B_CELL_DIFFERENTIATION	-1.2414548	0.9501054	-1.2079058	0.8183138	0.47936141	0.9991432	-0.825014	0.94879276
GOBP_SEPTUM_PRIMUM_DEVELOPMENT	-1.2413319	0.94911754	-0.7930473	0.9733441	0.914158	0.8623002	1.3239535	0.22736003
GOBP_POSITIVE_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	-1.2407598	0.950112	-0.98521066	0.9198054	1.1783849	0.5481961	1.1525035	0.39626315
GOBP_NEGATIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION	-1.2406082	0.94926614	0.9190004	0.8951348	1.3327428	0.3866476	1.7389143	0.019686308
GOBP_EXTRACELLULAR_EXOSOME_ASSEMBLY	-1.24054	0.94804937	0.58587444	0.9994866	0.9803505	0.79352975	1.0913891	0.47508547
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION	-1.2403266	0.9474707	0.5918917	0.99939466	0.6129787	0.9877375	1.4767629	0.115528025
GOBP_MITOCHONDRION_MORPHOGENESIS	-1.2394085	0.94996244	-1.6139024	0.6710313	-1.1560125	0.73243165	-0.8967796	0.9036867
GOBP_NEGATIVE_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS	-1.2385321	0.952313	0.69487077	0.99008334	1.1303842	0.60732687	0.8328758	0.82997096
GOBP_ATRIAL_SEPTUM_PRIMUM_MORPHOGENESIS	-1.2377696	0.95410657	-0.7894308	0.9749146	0.91337913	0.8632198	1.325942	0.22532089
GOBP_INTERLEUKIN_2_PRODUCTION	-1.237282	0.9547329	0.9943842	0.8340833	1.1491529	0.58473015	1.427772	0.14579517
GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_ENTRY	-1.2368767	0.95500094	-0.9810737	0.91511774	0.69527	0.9721143	-0.65403664	0.9873151
GOBP_AEROBIC_RESPIRATION	-1.2367792	0.9539121	-1.1567554	0.85321367	-1.9929541	0.016612804	-2.14645	0.00035652818
GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	-1.2366097	0.95314	-1.1576545	0.8531001	1.0537554	0.70032614	1.5860147	0.062116247
GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	-1.2361691	0.9535706	-1.4727664	0.76369995	0.47370023	0.9993178	0.74029976	0.91764385
GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	-1.23566	0.95429623	-0.91153073	0.94606173	1.0172684	0.7499177	1.3399696	0.21391633
GOBP_TRICARBOXYLIC_ACID_METABOLIC_PROCESS	-1.2356502	0.95284474	-1.135701	0.86490226	-1.4816195	0.4146485	-1.2352184	0.5137553
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	-1.2352688	0.9530135	0.7127735	0.9883188	-1.1938211	0.6932039	-1.0507537	0.7389027
GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	-1.2351615	0.9519829	-1.3169931	0.82982516	0.5216031	0.9983175	1.1431223	0.40848574
GOBP_POSITIVE_REGULATION_OF_GLUCOCORTICOID_RECEPTOR_SIGNALING_PATHWAY	-1.2349737	0.95130867	0.89590204	0.9091626	1.3251805	0.3935118	1.295941	0.25287125
GOBP_RAL_PROTEIN_SIGNAL_TRANSDUCTION	-1.2344278	0.95216954	-1.456419	0.753606	-1.2705562	0.627383	0.68918	0.948363
GOBP_TRANS_SYNAPTIC_SIGNALING_BY_LIPID	-1.2339089	0.9529345	-0.8690751	0.9677049	0.86573976	0.90127724	0.98931414	0.6184819
GOBP_NEGATIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	-1.2335955	0.95280963	0.6873131	0.99086463	1.2416025	0.47839516	1.4887025	0.10887919
GOBP_POSTSYNAPSE_TO_NUCLEUS_SIGNALING_PATHWAY	-1.2332062	0.95302206	-0.8189425	0.9683752	0.7138066	0.96637493	1.052718	0.52691656
GOBP_PROTEIN_INSERTION_INTO_MEMBRANE_FROM_INNER_SIDE	-1.2332011	0.9515711	-1.0356395	0.9016927	-1.214076	0.6794075	-1.21758	0.5424649
GOBP_TISSUE_REMODELING	-1.2331086	0.95050657	1.2419035	0.61217856	1.4829141	0.23467514	1.6687344	0.03538054
GOBP_REGULATION_OF_ISOTYPE_SWITCHING_TO_IGE_ISOTYPES	-1.2329823	0.9495837	-1.4270465	0.77347785	-0.77994305	0.95012796	1.2754332	0.27077588
GOBP_NEURAL_PLATE_REGIONALIZATION	-1.232519	0.95010895	-0.87859035	0.96660054	1.0528973	0.70099676	1.1441909	0.40703133
GOBP_URETER_DEVELOPMENT	-1.2319387	0.95117325	1.4169433	0.47763726	1.63415	0.12406538	2.030378	0.0007606601
GOBP_REGULATORY_T_CELL_DIFFERENTIATION	-1.2318519	0.9500874	-0.9882802	0.9201135	0.81425214	0.928197	1.3599501	0.19780238
GOBP_B_CELL_PROLIFERATION	-1.2318063	0.9488321	0.81349707	0.9560319	0.8894994	0.8845543	0.9829893	0.62700254
GOBP_DTMP_BIOSYNTHETIC_PROCESS	-1.230996	0.95087874	0.56986713	0.99868584	-1.3304651	0.5849951	-1.5171295	0.19826579
GOBP_SKELETAL_MUSCLE_CONTRACTION	-1.2296053	0.95539004	1.1964775	0.65089107	1.5226475	0.20088893	1.5233642	0.09049525
GOBP_TRANSLATIONAL_ELONGATION	-1.2295735	0.95406777	-1.0945833	0.8793925	-1.2298019	0.66613895	-1.312962	0.42346954
GOBP_CORTICOSTEROID_RECEPTOR_SIGNALING_PATHWAY	-1.2286981	0.9563574	-1.0484595	0.8874896	0.61674076	0.9869813	1.156849	0.3918843
GOBP_REGULATION_OF_PROTEIN_GLYCOSYLATION	-1.228443	0.956025	-1.0981607	0.883607	-0.77494574	0.95003736	0.6348783	0.9721171
GOBP_IMMUNE_RESPONSE_INHIBITING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	-1.2284027	0.95474684	-1.288709	0.8405157	-1.2103034	0.682758	-0.8910023	0.90728897
GOBP_BONE_REMODELING	-1.2283404	0.9535618	1.1098417	0.7292456	1.2896813	0.4261768	1.2904329	0.2578521
GOBP_POSITIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	-1.2280962	0.95315784	-1.0967407	0.8823695	0.671163	0.9761536	1.0384525	0.54689664
GOBP_PROTEIN_MATURATION_BY_PROTEIN_FOLDING	-1.2276552	0.95358866	1.0333803	0.806819	1.0445641	0.7129423	1.0885886	0.4782921
GOBP_REGULATION_OF_B_CELL_PROLIFERATION	-1.2262294	0.95818454	-0.91849947	0.94529593	0.80428606	0.93246186	0.8406802	0.8221959
GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_BY_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	-1.2260861	0.9573599	0.7903397	0.9647839	1.0056916	0.76524174	1.349115	0.2070778
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	-1.2257255	0.9574417	0.75860983	0.9786557	-1.1798071	0.71312916	-1.4181063	0.29752806
GOBP_GEPHYRIN_CLUSTERING_INVOLVED_IN_POSTSYNAPTIC_DENSITY_ASSEMBLY	-1.2252187	0.9581732	-1.2219026	0.8381269	-0.57205045	0.980884	0.68539673	0.9498523
GOBP_TYPE_I_INTERFERON_PRODUCTION	-1.224129	0.9613809	-1.0280409	0.90172565	-0.9629749	0.8669449	0.7034686	0.9406069
GOBP_LEFT_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	-1.2240384	0.96033335	-1.2696387	0.8331207	-0.9948396	0.84342355	0.6025252	0.97883785
GOBP_REGULATION_OF_GASTRO_INTESTINAL_SYSTEM_SMOOTH_MUSCLE_CONTRACTION	-1.223658	0.9605395	-1.2481664	0.8370886	-0.94209737	0.87946546	-1.4707049	0.24060354
GOBP_RNA_SPLICING	-1.2235721	0.95947635	-1.3777137	0.77737314	-1.5910828	0.30235702	-1.4729197	0.23926987
GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY	-1.2235676	0.9580704	1.3275892	0.5345955	1.765672	0.065628916	2.0634093	0.00048244887
GOBP_PTERIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	-1.2235463	0.9567381	-1.5399309	0.7321092	-1.9413419	0.024498062	-2.002447	0.0028537875
GOBP_MATURATION_OF_SSU_RRNA	-1.223379	0.95602393	-1.2425004	0.83657545	-2.0039518	0.014668356	-2.0175195	0.0023238917
GOBP_REGULATION_OF_PLASMA_CELL_DIFFERENTIATION	-1.2227145	0.95743954	-1.1787188	0.84197915	-0.9893571	0.84869975	1.0050924	0.5951746
GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION	-1.221714	0.9602319	-1.2182032	0.83175224	-0.9741824	0.85870683	0.90648556	0.7386976
GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	-1.2213364	0.9604442	-0.9512818	0.9305472	-1.0516297	0.7971602	-0.79349345	0.9574778
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	-1.221137	0.9598866	-0.55529296	0.9974517	0.91014826	0.8675307	1.5580851	0.074415974
GOBP_MEMBRANE_TUBULATION	-1.2198535	0.9638863	-1.364976	0.7770274	-1.4987435	0.39755896	-1.1701052	0.59432817
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_NOREPINEPHRINE_EPINEPHRINE	-1.2192261	0.9651215	1.0041027	0.8306537	1.2357692	0.48478633	1.4077736	0.15969294
GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT	-1.2192042	0.9637958	-1.2718813	0.8387753	-1.5103812	0.38190377	-0.8899709	0.9082451
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	-1.2186952	0.9645071	-1.099453	0.8829005	-0.69145215	0.970682	-1.323986	0.40767598
GOBP_POSITIVE_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY	-1.2180808	0.965751	0.9798179	0.8441584	1.4660642	0.25449654	1.4899187	0.10831541
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	-1.2177407	0.9658283	-1.081329	0.8754915	-1.0125815	0.8255757	-1.0808283	0.70162773
GOBP_REGULATION_OF_SYNAPSE_STRUCTURAL_PLASTICITY	-1.2174639	0.9655905	0.9294981	0.8881881	1.0382047	0.7221328	-0.629862	0.9898757
GOBP_PHENOL_CONTAINING_COMPOUND_CATABOLIC_PROCESS	-1.2169527	0.9663603	0.91676044	0.8953375	1.321761	0.39646628	1.5388561	0.082879156
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT	-1.216881	0.9652535	-1.5996304	0.6629797	-1.73182	0.1430718	-0.57563186	0.9954737
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	-1.2164454	0.96569157	1.1079981	0.73045385	1.2204736	0.49887544	1.4537007	0.12901875
GOBP_NEGATIVE_REGULATION_OF_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	-1.2161626	0.96549267	-0.983844	0.9161968	-0.6436991	0.9734033	0.7683438	0.89524364
GOBP_NEGATIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS	-1.2158825	0.9652711	-1.1004411	0.8831368	-0.8754937	0.9185452	0.43726087	0.9990803
GOBP_RESPONSE_TO_INTERLEUKIN_4	-1.2156802	0.9647205	-0.9870553	0.92096496	-0.94184476	0.8794155	-0.9317875	0.8696887
GOBP_NEGATIVE_REGULATION_OF_STEROL_TRANSPORT	-1.2154405	0.96433836	-1.3141977	0.83501226	-0.98758054	0.8489971	-0.6922017	0.98426855
GOBP_NEGATIVE_REGULATION_OF_MYELINATION	-1.2146515	0.9662519	0.62954754	0.99684805	0.6001808	0.9896932	-0.90728545	0.8918869
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_SALIVARY_GLAND_DEVELOPMENT	-1.2143804	0.9659864	-1.0565168	0.8836806	-0.9819547	0.8493445	-0.706716	0.9856874
GOBP_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	-1.2141452	0.9655948	-1.1575756	0.8524188	-0.8119339	0.93777806	0.8622475	0.7966676
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	-1.2140306	0.9646845	1.4777446	0.43094862	1.7102497	0.082807474	2.0113566	0.0009666365
GOBP_NEGATIVE_REGULATION_OF_URINE_VOLUME	-1.2139916	0.9634541	1.2540967	0.6001605	1.3134987	0.40539825	1.5084522	0.098628044
GOBP_POSITIVE_REGULATION_OF_MEMORY_T_CELL_DIFFERENTIATION	-1.2133969	0.9645863	-0.7074696	0.98268396	0.55245644	0.99714094	1.1283882	0.42696986
GOBP_POSITIVE_REGULATION_OF_VESICLE_FUSION	-1.2132844	0.96368283	-1.0318149	0.9024403	0.91413087	0.86213714	1.6582046	0.03799674
GOBP_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	-1.2132149	0.9625973	-1.2193432	0.8345516	-0.63066214	0.97653157	-0.89464575	0.9045068
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	-1.2128931	0.9625609	-1.1819981	0.8399005	0.93067896	0.84666383	1.3662109	0.19227715
GOBP_MITOTIC_G1_S_TRANSITION_CHECKPOINT_SIGNALING	-1.2127856	0.9616333	-0.60871565	0.99449176	0.8942212	0.88206476	0.84327507	0.81931967
GOBP_NEUTROPHIL_MEDIATED_KILLING_OF_FUNGUS	-1.212473	0.9615382	1.1660075	0.67768216	-0.947265	0.87840116	-0.7074373	0.98605496
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	-1.2122133	0.96125597	-1.0740539	0.8762671	-0.5217267	0.9894847	-1.1436259	0.62687594
GOBP_OLIGODENDROCYTE_DIFFERENTIATION	-1.2121267	0.96024483	0.9181713	0.8946072	0.9165758	0.8597927	1.4497035	0.13212101
GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT_SIGNALING	-1.2114894	0.9615296	-0.8488294	0.9656393	-0.7729325	0.949797	-1.5380442	0.18452258
GOBP_POSITIVE_REGULATION_OF_RRNA_PROCESSING	-1.2113135	0.96090794	-1.2951044	0.85508466	-1.4800717	0.4160547	-1.2346598	0.51437616
GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	-1.2112483	0.95981944	-1.0605173	0.8790648	0.8118872	0.92926383	1.0288589	0.56100184
GOBP_NEGATIVE_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_ACTIVITY	-1.2111844	0.95873505	-1.2613657	0.83473307	0.82536286	0.925457	1.2655486	0.2785507
GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS	-1.2107425	0.9592076	-0.8440987	0.9679301	0.83855736	0.91743493	1.1928016	0.3504552
GOBP_GERM_LINE_STEM_CELL_POPULATION_MAINTENANCE	-1.2106705	0.9581588	-1.2746325	0.8426027	-1.5186304	0.3765685	-1.5754507	0.14819044
GOBP_MITOTIC_CYTOKINETIC_PROCESS	-1.2105652	0.95725024	-1.2378066	0.82775503	-1.214243	0.6808039	-0.9577107	0.8539349
GOBP_REGULATION_OF_HAIR_CYCLE	-1.2103946	0.95660037	0.9162515	0.8951555	1.2350926	0.48443896	1.5470417	0.07947554
GOBP_PYRIMIDINE_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	-1.2099373	0.9571506	-0.9235212	0.9426298	-1.2585809	0.63759154	-1.5288244	0.19227642
GOBP_ANTERIOR_HEAD_DEVELOPMENT	-1.2097822	0.9564715	-1.2633181	0.84117097	0.7606892	0.95067984	0.710558	0.9371672
GOBP_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	-1.2089769	0.95844394	0.6952989	0.99011475	0.640903	0.9826851	-0.9638739	0.8472205
GOBP_RESPONSE_TO_NEMATODE	-1.2083275	0.9597915	-0.5635586	0.99723953	0.79261005	0.93872017	-0.80861217	0.9524021
GOBP_PLANAR_CELL_POLARITY_PATHWAY_INVOLVED_IN_AXIS_ELONGATION	-1.208059	0.95955944	-0.8240863	0.96679246	-1.075141	0.7816647	-1.119841	0.6529726
GOBP_CAVEOLA_ASSEMBLY	-1.2077734	0.95941156	-0.503068	1.0	-0.7596319	0.95745116	1.001235	0.6010784
GOBP_REGULATION_OF_NK_T_CELL_DIFFERENTIATION	-1.2073418	0.9598861	-0.7883596	0.9738985	0.41471794	1.0	0.6779432	0.9537587
GOBP_PH_REDUCTION	-1.2072486	0.9589368	1.0426723	0.79757303	1.0539768	0.6999722	0.6627565	0.9616485
GOBP_REGULATION_OF_PROTEIN_FOLDING	-1.2071193	0.9581431	-0.8858108	0.9629004	-0.7535893	0.9563122	0.5407053	0.99080485
GOBP_INTERLEUKIN_33_PRODUCTION	-1.2070768	0.95699584	-0.56654453	0.99763966	0.7936322	0.9385093	-0.80049163	0.95718193
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	-1.2069883	0.9560369	-1.2631805	0.84028214	-1.0824444	0.7775096	-0.78228855	0.9609282
GOBP_LEUCINE_METABOLIC_PROCESS	-1.2068236	0.955394	0.97669077	0.84572345	1.0440934	0.71304095	0.93856347	0.6911803
GOBP_PROTEIN_TRANSPORT_TO_VACUOLE_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY	-1.2067232	0.95448655	-1.2575611	0.83992314	-1.0432673	0.80076426	0.56202537	0.98703116
GOBP_CELL_DIFFERENTIATION_IN_SPINAL_CORD	-1.2067202	0.953186	0.89928156	0.9082769	1.4900848	0.22904083	1.2835027	0.26359823
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_BREAK_INDUCED_REPLICATION	-1.2065836	0.9524504	-1.6143482	0.6904845	-1.888855	0.040369462	-1.990836	0.0033781847
GOBP_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	-1.2065316	0.95135343	-1.3590078	0.78520465	-1.1657981	0.72342724	-0.8487248	0.93766356
GOBP_ENDOCANNABINOID_SIGNALING_PATHWAY	-1.2063926	0.95062083	0.99676496	0.8349285	1.3289833	0.3908934	0.6182772	0.97618836
GOBP_CENTRAL_NERVOUS_SYSTEM_MYELIN_FORMATION	-1.2058043	0.95172065	-1.2723149	0.8415001	-0.8598512	0.9227282	-0.94504464	0.8616142
GOBP_NEGATIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	-1.2053885	0.9521216	-1.673028	0.64588	-0.989211	0.8483959	0.8828009	0.7687435
GOBP_GLYCEROLIPID_METABOLIC_PROCESS	-1.2051181	0.95192677	-1.0121858	0.90822107	0.75543886	0.9532549	1.203478	0.33939818
GOBP_FRUCTOSE_TRANSMEMBRANE_TRANSPORT	-1.2037551	0.95620173	-1.3445488	0.80360126	-0.88944495	0.9093113	-1.2100116	0.55142325
GOBP_PROTEIN_OXIDATION	-1.2036238	0.95544946	0.6816957	0.98970073	0.555577	0.9963124	0.8437376	0.8188706
GOBP_SNRNA_METABOLIC_PROCESS	-1.2035865	0.9543018	-1.2278162	0.8319088	-1.6370943	0.24970396	-1.7603394	0.039908245
GOBP_INHIBITION_OF_NON_SKELETAL_TISSUE_MINERALIZATION	-1.2030225	0.9553035	-0.8317381	0.96240866	-0.790574	0.9468713	1.213835	0.32948977
GOBP_RESPONSE_TO_UV	-1.2027036	0.9553059	-0.7641617	0.97739714	0.6636579	0.9776125	-0.92541057	0.876873
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	-1.2026646	0.95417035	-1.4602989	0.7544719	-1.4617378	0.43570882	-2.0926344	0.00079138984
GOBP_T_CELL_LINEAGE_COMMITMENT	-1.2023265	0.95427704	-1.3722186	0.78048915	-1.175574	0.71799076	0.7650473	0.89731824
GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE	-1.2019795	0.9543925	-1.0573801	0.883282	0.58913225	0.99075997	1.3442798	0.2107799
GOBP_TELOMERASE_RNA_LOCALIZATION	-1.201742	0.9540627	-1.217044	0.8290327	-1.3572685	0.5616197	-1.4889313	0.22036941
GOBP_RIBOSOMAL_SMALL_SUBUNIT_EXPORT_FROM_NUCLEUS	-1.2009188	0.95608556	-1.2430958	0.83561265	-1.5855418	0.30915058	-1.4684577	0.24029341
GOBP_PHOSPHATIDYLGLYCEROL_BIOSYNTHETIC_PROCESS	-1.2009063	0.95484835	-1.5215414	0.7529624	-1.1437393	0.74326926	-0.5364192	0.9965257
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	-1.2007705	0.9541077	-0.934347	0.93842196	0.89982617	0.87704873	1.131744	0.42226967
