NAME	NES_6H	FDR_6H	NES_24H	FDR_24H
GOBP_NEGATIVE_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	-0.8519728	1.0	0.7815972	0.9141962
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	-0.8514952	1.0	1.0723153	0.65060395
GOBP_RESPONSE_TO_PHORBOL_13_ACETATE_12_MYRISTATE	-0.851491	1.0	1.295835	0.43166575
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	-0.8513596	1.0	0.9968878	0.7328702
GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	-0.85133994	1.0	-0.8823965	0.91015005
GOBP_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY	-0.8513064	1.0	-0.90815485	0.89460933
GOBP_CELL_JUNCTION_MAINTENANCE	-0.8505457	1.0	-0.983678	0.86488926
GOBP_POSTSYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION	-0.84998775	1.0	1.3624506	0.37848422
GOBP_NEGATIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	-0.8491637	1.0	1.1601521	0.55702114
GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	-0.8490314	1.0	-0.51837486	0.9904436
GOBP_NEPHRIC_DUCT_FORMATION	-0.84901106	1.0	-1.0387146	0.84283036
GOBP_GLOMERULUS_DEVELOPMENT	-0.8484331	1.0	1.3331658	0.40261418
GOBP_TELOMERASE_RNA_LOCALIZATION	-0.8483277	1.0	0.52499425	0.9941811
GOBP_CYTOPLASMIC_SEQUESTERING_OF_NF_KAPPAB	-0.84831864	1.0	-1.1915482	0.77248025
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	-0.84820545	1.0	-0.99755883	0.8576691
GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	-0.8481086	1.0	-1.182085	0.76794314
GOBP_POSITIVE_REGULATION_OF_TOLERANCE_INDUCTION	-0.84808016	1.0	1.2632211	0.4565194
GOBP_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING	-0.84802103	1.0	0.94348854	0.78639984
GOBP_THIAMINE_DIPHOSPHATE_METABOLIC_PROCESS	-0.84791815	1.0	0.87223214	0.849642
GOBP_TRANS_SYNAPTIC_SIGNALING_MODULATING_SYNAPTIC_TRANSMISSION	-0.84774196	1.0	0.9273679	0.798596
GOBP_MECHANOSENSORY_BEHAVIOR	-0.847637	1.0	-1.3420334	0.71626073
GOBP_DNA_RECOMBINATION	-0.8475445	1.0	-1.1352153	0.8105293
GOBP_RESPONSE_TO_MURAMYL_DIPEPTIDE	-0.8473867	1.0	1.2586502	0.46176836
GOBP_TRANSPORT_OF_VIRUS	-0.84718233	1.0	0.7600345	0.9241349
GOBP_THREONINE_CATABOLIC_PROCESS	-0.8469982	1.0	-1.0994583	0.8141344
GOBP_NEUTROPHIL_MEDIATED_KILLING_OF_FUNGUS	-0.8466554	1.0	-0.8259504	0.9248739
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_GROWTH	-0.8463523	1.0	1.324202	0.40692022
GOBP_POSITIVE_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	-0.8459621	1.0	1.2961763	0.4314732
GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION	-0.8459569	1.0	0.6527562	0.96301717
GOBP_SODIUM_ION_TRANSPORT	-0.8458811	1.0	1.5545641	0.21740821
GOBP_CARDIAC_MUSCLE_ADAPTATION	-0.8455534	1.0	1.1172888	0.6020094
GOBP_NUCLEAR_MIGRATION_ALONG_MICROTUBULE	-0.84525764	1.0	-0.87421405	0.90959007
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	-0.8452428	1.0	1.5471528	0.2205433
GOBP_POLYADENYLATION_DEPENDENT_RNA_CATABOLIC_PROCESS	-0.8451956	1.0	-1.3184388	0.73399955
GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	-0.84518796	1.0	-0.6551888	0.9683709
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	-0.845121	1.0	0.9636421	0.76659006
GOBP_NEGATIVE_REGULATION_OF_CHROMATIN_BINDING	-0.84507823	1.0	-0.9310127	0.87717366
GOBP_MEMBRANE_REPOLARIZATION_DURING_ATRIAL_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	-0.8446245	1.0	-0.6587742	0.97076744
GOBP_GOLGI_ORGANIZATION	-0.8439186	1.0	0.68673325	0.9520709
GOBP_RESPONSE_TO_DEXAMETHASONE	-0.8436871	1.0	0.90449363	0.8204396
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_FUSION	-0.8432539	1.0	0.5936862	0.98127407
GOBP_RESPONSE_TO_IMMOBILIZATION_STRESS	-0.8430778	1.0	0.89847654	0.8244473
GOBP_POSITIVE_REGULATION_OF_HISTONE_ACETYLATION	-0.8428691	1.0	-0.7955485	0.93674946
GOBP_MEIOTIC_CELL_CYCLE	-0.8426662	1.0	0.64583945	0.9648603
GOBP_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	-0.84251446	1.0	0.60263175	0.98003423
GOBP_RESPONSE_TO_INACTIVITY	-0.8424369	1.0	-0.99975175	0.85896254
GOBP_SPHINGOLIPID_MEDIATED_SIGNALING_PATHWAY	-0.84233385	1.0	1.4939348	0.26460364
GOBP_GANGLIOSIDE_METABOLIC_PROCESS	-0.8419488	1.0	0.930252	0.7976797
GOBP_POSITIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	-0.8416942	1.0	1.2762953	0.44571704
GOBP_MITOCHONDRIAL_GENOME_MAINTENANCE	-0.84169006	1.0	0.84589297	0.8698927
GOBP_SULFUR_COMPOUND_TRANSPORT	-0.8412285	1.0	0.898774	0.82409793
GOBP_PROTEIN_LOCALIZATION_TO_GOLGI_MEMBRANE	-0.84098685	1.0	-1.18005	0.76561534
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	-0.8408986	1.0	-0.9248723	0.88313323
GOBP_PROTEIN_TRIMERIZATION	-0.84089154	1.0	0.98666984	0.74364215
GOBP_ENDOSOMAL_TRANSPORT	-0.84058005	1.0	1.0703292	0.65251666
GOBP_REGULATION_OF_FEMALE_GONAD_DEVELOPMENT	-0.8404477	1.0	-1.4745272	0.6552082
GOBP_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE	-0.8403926	1.0	1.2331307	0.4830688
GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY	-0.8398123	1.0	0.93358445	0.7956508
GOBP_REGULATION_OF_SISTER_CHROMATID_COHESION	-0.8397841	1.0	-1.2096418	0.75361437
GOBP_FRUCTOSE_TRANSMEMBRANE_TRANSPORT	-0.8389128	1.0	0.8204815	0.8868367
GOBP_NEGATIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION	-0.8388374	1.0	-1.1937836	0.7744989
GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS	-0.83877605	1.0	-0.799791	0.9339323
GOBP_SUCCINATE_TRANSMEMBRANE_TRANSPORT	-0.8385757	1.0	-1.1886667	0.77251405
GOBP_NCRNA_METABOLIC_PROCESS	-0.8384362	1.0	---	1.0
GOBP_BASE_CONVERSION_OR_SUBSTITUTION_EDITING	-0.8381232	1.0	0.8522277	0.86494744
GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING	-0.83760005	1.0	-0.8573171	0.91646516
GOBP_COLLAGEN_CATABOLIC_PROCESS	-0.83755434	1.0	1.0421569	0.6845976
GOBP_MITOTIC_DNA_REPLICATION	-0.8373783	1.0	-1.6304353	0.48943
GOBP_RESPONSE_TO_MITOCHONDRIAL_DEPOLARISATION	-0.83695865	1.0	-0.87668073	0.908944
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	-0.83670646	1.0	0.9314696	0.7971025
GOBP_DNA_REPAIR	-0.83666986	1.0	-1.1940368	0.77501625
GOBP_ARGININE_CATABOLIC_PROCESS	-0.83657706	1.0	0.85949194	0.86050534
GOBP_PYRIMIDINE_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	-0.83570385	1.0	0.51368445	0.9942728
GOBP_REGULATION_OF_SHORT_TERM_NEURONAL_SYNAPTIC_PLASTICITY	-0.83516634	1.0	-1.4161168	0.67113227
GOBP_NEGATIVE_REGULATION_OF_TRANSLATIONAL_INITIATION	-0.8350886	1.0	-1.1692203	0.7742427
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	-0.83508855	1.0	1.5901467	0.19001675
GOBP_MITOCHONDRIAL_TRANSCRIPTION	-0.83489734	1.0	-1.4517239	0.6436431
GOBP_RADIAL_GLIA_GUIDED_MIGRATION_OF_PURKINJE_CELL	-0.8345604	1.0	-0.70774275	0.9584758
GOBP_POSITIVE_REGULATION_OF_TORC1_SIGNALING	-0.8317981	1.0	-0.7632996	0.94499934
GOBP_TRNA_TRANSPORT	-0.83155274	1.0	-1.1205534	0.8127278
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS	-0.83138984	1.0	0.57470095	0.98427075
GOBP_MACROPHAGE_MIGRATION	-0.8309378	1.0	0.9489685	0.7826709
GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.83025676	1.0	0.81811595	0.8871421
GOBP_SPERM_AXONEME_ASSEMBLY	-0.83003044	1.0	1.043679	0.6833157
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	-0.82969755	1.0	1.0194805	0.7082602
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_INVAGINATION	-0.82919234	1.0	0.7026751	0.9451119
GOBP_REGULATION_OF_GLUCOSE_IMPORT	-0.8291142	1.0	1.022819	0.7029927
GOBP_RESPONSE_TO_WATER	-0.8290629	1.0	1.2425647	0.47605753
GOBP_DETECTION_OF_CHEMICAL_STIMULUS	-0.8290525	1.0	1.4328904	0.32084507
GOBP_REGULATION_OF_PROTEIN_STABILITY	-0.82877356	1.0	0.7231504	0.9367986
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	-0.82850134	1.0	-1.2278068	0.7429317
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	-0.82844114	1.0	0.91107893	0.81412315
GOBP_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	-0.8281818	1.0	1.2501545	0.47026256
GOBP_TRANSCRIPTION_DEPENDENT_TETHERING_OF_RNA_POLYMERASE_II_GENE_DNA_AT_NUCLEAR_PERIPHERY	-0.8275489	1.0	-1.0588748	0.82544
GOBP_FEEDING_BEHAVIOR	-0.82730615	1.0	0.8364336	0.877048
GOBP_REGULATION_OF_FEAR_RESPONSE	-0.8269335	1.0	1.1125454	0.6057202
GOBP_POSITIVE_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	-0.8266956	1.0	-1.2883481	0.7252693
GOBP_REGULATION_OF_NECROPTOTIC_PROCESS	-0.8266122	1.0	0.58790505	0.98185915
GOBP_REGULATION_OF_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE	-0.82636476	1.0	-1.6048368	0.50564706
GOBP_REGULATION_OF_CELLULAR_PH	-0.8255099	1.0	-1.0296444	0.84380037
GOBP_TYPE_I_HYPERSENSITIVITY	-0.825228	1.0	-1.2975693	0.7321893
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	-0.8248175	1.0	0.52033335	0.9935381
GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION	-0.8242759	1.0	0.7664481	0.92051864
GOBP_TELOMERE_ASSEMBLY	-0.82402235	1.0	0.6360092	0.96768385
GOBP_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	-0.8237908	1.0	1.3266041	0.4052931
GOBP_SEMICIRCULAR_CANAL_DEVELOPMENT	-0.8236194	1.0	-0.88662356	0.9066719
GOBP_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.82352597	1.0	1.1696596	0.54817045
GOBP_POSITIVE_REGULATION_OF_RESPIRATORY_BURST	-0.8233222	1.0	-0.5356792	0.9884154
GOBP_GLUCOSE_IMPORT	-0.82293576	1.0	0.98849094	0.7415762
GOBP_ICOSANOID_SECRETION	-0.822832	1.0	1.1543278	0.56470144
GOBP_EQUILIBRIOCEPTION	-0.8227285	1.0	0.98726594	0.74321723
GOBP_MAINTENANCE_OF_CELL_NUMBER	-0.82266086	1.0	-1.2038939	0.7598439
GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_7_SIGNALING_PATHWAY	-0.82263726	1.0	-1.2714005	0.7240241
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION	-0.82244164	1.0	0.8553701	0.86235505
GOBP_POSITIVE_REGULATION_OF_NUCLEAR_CELL_CYCLE_DNA_REPLICATION	-0.8221802	1.0	0.5532268	0.9892708
GOBP_RENAL_CONTROL_OF_PERIPHERAL_VASCULAR_RESISTANCE_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	-0.8220655	1.0	-0.9327797	0.87840146
GOBP_REGULATION_OF_EXCITATORY_SYNAPSE_ASSEMBLY	-0.82191586	1.0	1.0136049	0.71559983
GOBP_RESPONSE_TO_TESTOSTERONE	-0.8218283	1.0	1.1042181	0.614831
GOBP_COMPLEMENT_ACTIVATION_LECTIN_PATHWAY	-0.82176334	1.0	1.0767132	0.6474121
GOBP_GLYCOSIDE_CATABOLIC_PROCESS	-0.82171434	1.0	-0.46208096	0.99557906
GOBP_POSITIVE_REGULATION_OF_BEHAVIOR	-0.8216972	1.0	1.1652386	0.55225205
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE	-0.8216205	1.0	1.2319796	0.4841131
GOBP_INTRACELLULAR_DISTRIBUTION_OF_MITOCHONDRIA	-0.82128286	1.0	0.7171661	0.9381211
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY	-0.8212754	1.0	1.4425266	0.3144572
GOBP_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	-0.82117414	1.0	1.4391335	0.31519958
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_FOLDING	-0.821028	1.0	-1.3183529	0.73230153
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	-0.82088214	1.0	-0.85073966	0.9192065
GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	-0.82076734	1.0	1.2571975	0.46313193
GOBP_LEUKEMIA_INHIBITORY_FACTOR_SIGNALING_PATHWAY	-0.82071894	1.0	1.122977	0.59690946
GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	-0.8207061	1.0	1.3383262	0.39704916
GOBP_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	-0.82062733	1.0	1.2139359	0.5045117
GOBP_NEGATIVE_REGULATION_OF_STEROL_TRANSPORT	-0.8205202	1.0	-1.3440152	0.71540266
GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS	-0.82046264	1.0	-1.0264238	0.8449229
GOBP_RESPONSE_TO_TYPE_I_INTERFERON	-0.81988186	1.0	0.7800985	0.9146596
GOBP_REGULATION_OF_TOLERANCE_INDUCTION	-0.8198505	1.0	1.0775843	0.6463783
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE	-0.81973666	1.0	-1.2146044	0.7525247
GOBP_NEGATIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE	-0.8180625	1.0	0.94742554	0.7838288
GOBP_REGULATION_OF_CARDIOBLAST_DIFFERENTIATION	-0.81769794	1.0	1.3518236	0.38817343
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS	-0.8176181	1.0	1.1504658	0.5700041
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	-0.817459	1.0	1.1763005	0.542099
GOBP_DICARBOXYLIC_ACID_TRANSPORT	-0.81701416	1.0	1.2427721	0.4766064
GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_INNER_MEMBRANE	-0.81696546	1.0	-1.3011014	0.7394165
GOBP_ENDOSOME_ORGANIZATION	-0.8167404	1.0	1.0195581	0.70826364
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	-0.8166568	1.0	0.9055915	0.81917083
GOBP_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	-0.81592506	1.0	0.5930071	0.9811169
GOBP_REGULATION_OF_STEROL_TRANSPORT	-0.81570816	1.0	0.8314314	0.8790644
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY	-0.8153055	1.0	-0.6723503	0.97039163
GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT_SIGNALING	-0.81523746	1.0	1.0759192	0.6478737
GOBP_FACIAL_NERVE_STRUCTURAL_ORGANIZATION	-0.8146529	1.0	0.9401929	0.7896068
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	-0.81448257	1.0	0.75552136	0.92518353
GOBP_POST_EMBRYONIC_APPENDAGE_MORPHOGENESIS	-0.8143954	1.0	-0.87170255	0.9109953
GOBP_REGULATION_OF_PROTEOLYSIS	-0.81405354	1.0	1.2632856	0.45679942
GOBP_REGULATION_OF_SYNAPTIC_ACTIVITY	-0.81403005	1.0	0.7437093	0.9288199
GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_ALPHA_SIGNALING_PATHWAY	-0.81399095	1.0	-0.9792901	0.86723125
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	-0.81351966	1.0	-1.2322171	0.73976815
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_SUCCINATE_TO_UBIQUINONE	-0.81334966	1.0	-1.1067173	0.8145589
GOBP_DENDRITIC_CELL_CYTOKINE_PRODUCTION	-0.8132852	1.0	1.0235103	0.7022731
GOBP_AMELOGENESIS	-0.8132005	1.0	1.4851475	0.27271762
GOBP_REGULATION_OF_RNA_SPLICING	-0.81244916	1.0	0.48205045	0.99633205
GOBP_TRANSLATIONAL_ELONGATION	-0.8123414	1.0	-1.005954	0.85387474
GOBP_C4_DICARBOXYLATE_TRANSPORT	-0.81229746	1.0	0.7495832	0.92621297
GOBP_AGGREPHAGY	-0.81188816	1.0	0.57614666	0.9842932
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	-0.81161416	1.0	-0.6539936	0.9672089
GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH	-0.81151354	1.0	0.4271767	0.9990426
GOBP_CELL_QUIESCENCE	-0.81142485	1.0	0.9979424	0.7317527
GOBP_CAP_DEPENDENT_TRANSLATIONAL_INITIATION	-0.81133795	1.0	-1.2339677	0.7368792
GOBP_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY	-0.8113037	1.0	-0.9647236	0.86509025
GOBP_RESPONSE_TO_GROWTH_HORMONE	-0.8112985	1.0	-0.7731659	0.94250274
GOBP_TRUNK_SEGMENTATION	-0.8111805	1.0	-0.70863277	0.9586163
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE	-0.810657	1.0	1.3408982	0.39520884
GOBP_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION	-0.81048286	1.0	1.205876	0.5087839
GOBP_ENDONUCLEOLYTIC_CLEAVAGE_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	-0.8104655	1.0	-1.2298335	0.7432851
GOBP_ENDONUCLEOLYTIC_CLEAVAGE_IN_5_ETS_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	-0.81031716	1.0	-1.1765038	0.76562196
GOBP_BASE_EXCISION_REPAIR	-0.8101196	1.0	-1.1283038	0.81472254
GOBP_PHOSPHATIDYLINOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	-0.8095449	1.0	0.9506933	0.7816698
GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	-0.8095428	1.0	1.0601643	0.66152555
GOBP_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	-0.8090557	1.0	1.0248146	0.701032
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	-0.8090518	1.0	1.2945836	0.4321321
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	-0.80900925	1.0	1.1045238	0.61426
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	-0.8089341	1.0	-1.3123091	0.73761815
GOBP_POSITIVE_REGULATION_OF_MYELINATION	-0.80890733	1.0	-0.94647336	0.87055486
GOBP_RESPONSE_TO_AMYLOID_BETA	-0.808684	1.0	1.304412	0.42800474
GOBP_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION	-0.80863917	1.0	0.7533	0.92547697
GOBP_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION	-0.80854607	1.0	0.97704226	0.7528802
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	-0.80852926	1.0	0.7627558	0.9226548
GOBP_CARDIAC_MUSCLE_TISSUE_REGENERATION	-0.80803895	1.0	1.0122471	0.71693003
GOBP_REGULATION_OF_SULFUR_METABOLIC_PROCESS	-0.8080218	1.0	-0.9049077	0.89429104
GOBP_MATERNAL_PROCESS_INVOLVED_IN_PARTURITION	-0.8078719	1.0	1.2303694	0.48464057
GOBP_NEGATIVE_REGULATION_OF_DNA_REPLICATION	-0.80784595	1.0	-1.2884691	0.7265472
GOBP_CENTRIOLE_ELONGATION	-0.8078224	1.0	0.49725825	0.99479645
GOBP_ELECTRON_TRANSPORT_CHAIN	-0.8073572	1.0	-1.4422168	0.64766514
GOBP_NEGATIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	-0.80695623	1.0	1.2185916	0.49856892
GOBP_CHOLESTEROL_EFFLUX	-0.80640167	1.0	1.0663185	0.6577373
GOBP_ENERGY_RESERVE_METABOLIC_PROCESS	-0.8062388	1.0	0.6511999	0.9636603
GOBP_REGULATION_OF_ARACHIDONIC_ACID_SECRETION	-0.8060869	1.0	-1.0445373	0.83962834
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	-0.80605865	1.0	1.033049	0.69486797
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION	-0.8059038	1.0	-1.2676743	0.72582364
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	-0.805622	1.0	-0.8884752	0.9071406
GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS	-0.80561167	1.0	0.8245032	0.88411814
GOBP_GABAERGIC_NEURON_DIFFERENTIATION	-0.8046951	1.0	-0.9679349	0.8646696
GOBP_QUATERNARY_AMMONIUM_GROUP_TRANSPORT	-0.8046784	1.0	1.206093	0.5090607
GOBP_TRNA_METABOLIC_PROCESS	-0.8044529	1.0	-1.2450955	0.73570585
GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE	-0.8040539	1.0	1.0107191	0.7179247
GOBP_REFLEX	-0.80388474	1.0	1.2665935	0.45303607
GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT	-0.8038639	1.0	-1.4977167	0.6659417
GOBP_PODOCYTE_CELL_MIGRATION	-0.8037405	1.0	-0.9693706	0.8629508
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA	-0.8036112	1.0	-1.0327036	0.84656876
GOBP_RENAL_VESICLE_FORMATION	-0.8035781	1.0	-0.7829104	0.94044846
GOBP_DNA_REPLICATION_DEPENDENT_CHROMATIN_ASSEMBLY	-0.80344474	1.0	-1.7391016	0.3233109
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION	-0.8033661	1.0	1.0191641	0.7086303
GOBP_PROTEIN_K6_LINKED_UBIQUITINATION	-0.8028901	1.0	-1.6253756	0.49597389
GOBP_MITOCHONDRIAL_RNA_MODIFICATION	-0.8027272	1.0	-1.4430178	0.64750713
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC	-0.80264026	1.0	-1.3178061	0.73039556
GOBP_CELLULAR_RESPONSE_TO_THYROID_HORMONE_STIMULUS	-0.8025801	1.0	-1.5025935	0.6579261
GOBP_PROTEIN_IMPORT	-0.8024871	1.0	1.0670736	0.65681624
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	-0.8022378	1.0	0.9586985	0.77286273
GOBP_VIRAL_GENOME_REPLICATION	-0.8017585	1.0	-0.9659807	0.8645187
GOBP_PROTEIN_RETENTION_IN_ER_LUMEN	-0.80174756	1.0	0.9923985	0.7371776
GOBP_HEPATOCYTE_APOPTOTIC_PROCESS	-0.80169004	1.0	1.1647637	0.5522596
GOBP_SEMINIFEROUS_TUBULE_DEVELOPMENT	-0.8010144	1.0	0.8597437	0.8602781
GOBP_MITOCHONDRIAL_FUSION	-0.8009452	1.0	-1.542123	0.59128046
GOBP_INTRACELLULAR_AMINO_ACID_HOMEOSTASIS	-0.80093867	1.0	1.0739584	0.64953035
GOBP_GLYCOSYLATION	-0.8007837	1.0	0.9011015	0.82279
GOBP_CELLULAR_RESPONSE_TO_UV	-0.8002281	1.0	0.99240726	0.7373416
GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	-0.7997667	1.0	-0.85957015	0.9149572
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION	-0.7993973	1.0	-1.075785	0.8181727
GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	-0.79909927	1.0	1.0166186	0.71166575
GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION	-0.79903954	1.0	-0.4452312	0.9954106
GOBP_SECRETION_OF_LYSOSOMAL_ENZYMES	-0.79889506	1.0	0.4426919	0.9987943
GOBP_PROTEIN_MONOUBIQUITINATION	-0.7986267	1.0	-0.7918687	0.93622124
GOBP_RESPONSE_TO_CORTICOSTEROID	-0.7986052	1.0	0.85762054	0.86150205
GOBP_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	-0.7986042	1.0	0.982343	0.7484853
GOBP_XENOBIOTIC_TRANSPORT	-0.797244	1.0	1.3071394	0.42584813
